geolocation_zip_code_prefix,lat_d_mean,lng_d_mean,city,state
51200,-8.109547925345046,-34.914078013472135,recife,PE
51230,-8.114253302593001,-34.94068877016895,recife,PE
51240,-8.123578208054223,-34.93724213509941,recife,PE
51250,-8.135890720198347,-34.93253582376317,recife,PE
51260,-8.1326301872169,-34.94238453388317,recife,PE
51270,-8.112617891993603,-34.94968815173941,recife,PE
51275,-8.10790320147588,-34.947986115385525,recife,PE
51280,-8.117167949486,-34.94829211087457,recife,PE
51290,-8.122695201183301,-34.94733466409222,recife,PE
51300,-8.128143565076378,-34.94695398348607,recife,PE
51310,-8.135831761505044,-34.94843380136915,recife,PE
51335,-8.113660329676174,-34.96255439100042,recife,PE
51340,-8.118066129332254,-34.95614064036592,recife,PE
51345,-8.111545385071656,-34.954471458560825,recife,PE
51350,-8.107785201614423,-34.92264499363627,recife,PE
52010,-8.058299563942057,-34.899103292532715,recife,PE
52011,-8.048787718931793,-34.900296694384984,recife,PE
52020,-8.045263120469752,-34.89413529352071,recife,PE
52021,-8.041532714049152,-34.88992092379977,recife,PE
52030,-8.037102238389105,-34.8858707245131,recife,PE
52031,-8.035152589273787,-34.88108888126899,recife,PE
52040,-8.028653934485867,-34.88029949750132,recife,PE
52041,-8.033323362631725,-34.89402124743071,recife,PE
52050,-8.038363367091296,-34.90002582012054,recife,PE
52051,-8.028641421198051,-34.90774271134465,recife,PE
52060,-8.034408552483011,-34.91180325593383,recife,PE
52061,-8.033120360986578,-34.92249587299984,recife,PE
52070,-8.026806241769323,-34.919079647954305,recife,PE
52071,-8.024072858567205,-34.929393014918254,recife,PE
52080,-8.013590687498414,-34.91186025555684,recife,PE
52081,-8.01368921164131,-34.922150194288264,recife,PE
52090,-8.011312775012199,-34.92928931549373,recife,PE
52091,-8.006236609888767,-34.93592609667115,recife,PE
52110,-8.027044720152661,-34.90052973514335,recife,PE
52111,-8.019670109145656,-34.89955120629241,recife,PE
52120,-8.022349016924428,-34.88984701231289,recife,PE
52121,-8.016896704865873,-34.883785099658795,recife,PE
52130,-8.010099051018678,-34.89338909135663,recife,PE
52131,-8.007882640961268,-34.90411563193021,recife,PE
52150,-8.004019513901225,-34.91163416092804,recife,PE
52160,-7.992487981134649,-34.91563883720803,recife,PE
52165,-7.984732286302784,-34.91963155503283,recife,PE
52170,-7.97819889051501,-34.918757353582016,recife,PE
52171,-8.016502308604188,-34.95428824413036,recife,PE
52190,-8.00243096815651,-34.926333370890504,recife,PE
52191,-7.996367916260444,-34.92649929396303,recife,PE
52211,-8.015027708592761,-34.90264302430748,recife,PE
52221,-8.012345551285176,-34.88512608204635,recife,PE
52280,-8.018914505070137,-34.91611137224059,recife,PE
52291,-7.993264843489166,-34.93415923897748,recife,PE
52390,-7.986947415353612,-34.9301142132641,recife,PE
53010,-8.021520855806026,-34.853740023522406,olinda,PE
53020,-8.016467911227068,-34.85439003744716,olinda,PE
53030,-8.000094150039267,-34.8423306969077,olinda,PE
53040,-7.971645987228775,-34.83341693032627,olinda,PE
53050,-7.971560886830727,-34.839155980506455,olinda,PE
53060,-7.972754511181794,-34.84896052686619,olinda,PE
53070,-7.959463563547211,-34.84423178222952,olinda,PE
53080,-7.961583345907911,-34.851600090484055,olinda,PE
53090,-7.959275205989466,-34.85318441068372,olinda,PE
53110,-8.027345631744211,-34.870686455161255,olinda,PE
53130,-7.988532581913468,-34.841746133175306,olinda,PE
53140,-7.977481746137346,-34.84213636329164,olinda,PE
53150,-7.96378171392312,-34.83783243982965,olinda,PE
53160,-7.992032125988866,-34.898481398404414,olinda,PE
53170,-7.987790382160247,-34.91055038296024,olinda,PE
53210,-7.997689929759957,-34.90059575229589,olinda,PE
53220,-8.01278092017205,-34.87519747674396,olinda,PE
53230,-8.01266117463103,-34.864430363241304,olinda,PE
53240,-8.007445203030047,-34.85312319734537,olinda,PE
53250,-7.98502098287728,-34.85260566944245,olinda,PE
53260,-8.007121595861118,-34.882281595187635,olinda,PE
53270,-8.000135492188555,-34.88802442227059,olinda,PE
53280,-7.996170419728882,-34.88961104710397,olinda,PE
53290,-8.007296691026001,-34.870430225834255,olinda,PE
53300,-8.006510955007473,-34.872799995680666,olinda,PE
53320,-8.000090245428032,-34.85151969744756,olinda,PE
53330,-8.005598812733046,-34.86097083843694,olinda,PE
53350,-7.985102965044553,-34.86028106191909,olinda,PE
53360,-7.9790113093811215,-34.883360255374775,olinda,PE
53370,-7.994133410537769,-34.85977090817858,olinda,PE
53401,-7.940426052385894,-34.8790940944376,paulista,PE
53403,-7.957597775202469,-34.87475422735075,paulista,PE
53407,-7.953178323118872,-34.89525071332461,paulista,PE
53409,-7.949754989149147,-34.90054640558956,paulista,PE
53413,-7.939020288865655,-34.89980418122465,paulista,PE
53415,-7.937086186846034,-34.89534478090241,paulista,PE
53421,-7.929682226504762,-34.85466134152784,paulista,PE
53423,-7.925731129371576,-34.85961449051528,paulista,PE
53425,-7.899027579096239,-34.83882722831666,paulista,PE
53429,-7.889579029712312,-34.83183049538559,paulista,PE
53433,-7.910144505616477,-34.83343815908606,paulista,PE
53435,-7.919449397279934,-34.82888498888335,paulista,PE
53437,-7.931291013245624,-34.82733691613308,paulista,PE
53439,-7.944861381166547,-34.82933025038801,paulista,PE
53441,-7.949375287866729,-34.87249139603816,paulista,PE
53520,-7.911957147128064,-34.90404347270679,abreu e lima,PE
53525,-7.910952122536735,-34.90352129078118,abreu e lima,PE
53530,-7.919441529177425,-34.92675233674271,abreu e lima,PE
53545,-7.912815853400886,-34.90855139230431,abreu e lima,PE
53560,-7.904887129120079,-34.906567216417045,abreu e lima,PE
53580,-7.899606319675365,-34.900103933228664,abreu e lima,PE
53605,-7.8207618214384516,-34.915321130515665,igarassu,PE
53610,-7.830738785339764,-34.90745343677355,igarassu,PE
53620,-7.840071585804443,-34.90612285731585,igarassu,PE
53625,-7.871399445482049,-34.90396336589304,igarassu,PE
53635,-7.875589613323135,-34.90883455669137,igarassu,PE
53690,-7.789423347304024,-35.08967180201287,aracoiaba,PE
53700,-7.773977311253112,-34.89660340997709,itapissuma,PE
53900,-7.75206260676837,-34.8302791970023,ilha de itamaraca,PE
54070,-8.107706991458691,-35.022942607745726,jaboatao dos guararapes,PE
54080,-8.111316325417592,-35.021344433185085,jaboatao dos guararapes,PE
54090,-8.123433024768927,-35.02958569022874,jaboatao dos guararapes,PE
54100,-8.11934842704581,-35.02155063357763,jaboatao dos guararapes,PE
54120,-8.102641579821945,-35.01738198840212,jaboatao dos guararapes,PE
54140,-8.098973798700145,-35.01606242769088,jaboatao dos guararapes,PE
54150,-8.105510907708656,-35.00058302693131,jaboatao dos guararapes,PE
54170,-8.10163667646829,-34.98309886482962,jaboatao dos guararapes,PE
54210,-8.095947828098222,-34.97082372846601,jaboatao dos guararapes,PE
54220,-8.07649509291465,-34.99964840253176,jaboatao dos guararapes,PE
54230,-8.134652851664654,-34.964580723491174,jaboatao dos guararapes,PE
54250,-8.088052656554947,-34.97527728799355,jaboatao dos guararapes,PE
54270,-8.071649552558949,-34.99436217731085,jaboatao dos guararapes,PE
54280,-8.106379701844515,-34.968062522710234,jaboatao dos guararapes,PE
54290,-8.112861980045219,-34.96449122144984,jaboatao dos guararapes,PE
54300,-8.124613730170209,-34.96536989621935,jaboatao dos guararapes,PE
54310,-8.15908726190712,-34.9203513176577,jaboatao dos guararapes,PE
54315,-8.150764605959857,-34.92578825668835,jaboatao dos guararapes,PE
54320,-8.142856073662374,-34.938706286694924,jaboatao dos guararapes,PE
54325,-8.159560754888401,-34.934473816951034,jaboatao dos guararapes,PE
54330,-8.169967297855239,-34.9281962558554,jaboatao dos guararapes,PE
54340,-8.202576232848811,-34.95682890239981,jaboatao dos guararapes,PE
54350,-8.157889741846468,-34.94254128493865,jaboatao dos guararapes,PE
54352,-8.172833428513304,-34.95425210808941,jaboatao dos guararapes,PE
54360,-8.140669408545635,-34.97268714649066,jaboatao dos guararapes,PE
54368,-8.149989292999976,-34.95927999999998,jaboatao dos guararapes,PE
54400,-8.157870937506772,-34.915219702507486,jaboatao dos guararapes,PE
54410,-8.176854024485818,-34.92003080262299,jaboatao dos guararapes,PE
54420,-8.187019168346904,-34.924642574308585,jaboatao dos guararapes,PE
54430,-8.194708998666455,-34.931654381858436,jaboatao dos guararapes,PE
54440,-8.201877393481972,-34.92120275913757,jaboatao dos guararapes,PE
54450,-8.206381747678675,-34.92162389563175,jaboatao dos guararapes,PE
54460,-8.19571630056375,-34.92606465239916,jaboatao dos guararapes,PE
54470,-8.220751491477772,-34.93211675267219,jaboatao dos guararapes,PE
54505,-8.29071195307976,-35.03936050750751,cabo de santo agostinho,PE
54510,-8.28012079763522,-35.027150527251514,cabo de santo agostinho,PE
54515,-8.286802744194729,-35.026541116764996,cabo de santo agostinho,PE
54517,-8.269364251904534,-34.999672369963776,cabo de santo agostinho,PE
54520,-8.30165053477681,-35.02589467734537,cabo de santo agostinho,PE
54530,-8.29774500554973,-35.037616365229695,cabo de santo agostinho,PE
54580,-8.237391951940412,-34.982654268664184,cabo de santo agostinho,PE
54705,-8.006692710908027,-35.01666609799149,sao lourenco da mata,PE
54715,-8.007637071444316,-35.03057512948091,sao lourenco da mata,PE
54720,-8.00492175474734,-35.03781891518233,sao lourenco da mata,PE
54730,-7.9972150425212,-35.04559175652548,sao lourenco da mata,PE
54735,-7.991804759106788,-35.04083785874344,sao lourenco da mata,PE
54740,-7.998131096222407,-35.029311129725365,sao lourenco da mata,PE
54753,-8.013973232215486,-34.96733797034065,camaragibe,PE
54759,-8.016445838757786,-34.97975892442814,camaragibe,PE
54762,-8.025371714673502,-34.98123389430608,camaragibe,PE
54765,-8.02598602050398,-34.99149189254783,camaragibe,PE
54767,-8.03018106800513,-35.00356783711795,camaragibe,PE
54768,-8.014799211319218,-34.99099769746515,camaragibe,PE
54771,-8.02101630535664,-34.99072825234931,camaragibe,PE
54777,-8.013411882352397,-35.00163447290659,camaragibe,PE
54783,-7.946900864380471,-35.022868553323974,camaragibe,PE
54786,-7.9578729513693105,-35.01044279977541,camaragibe,PE
54789,-7.98529904554083,-34.99979194601273,camaragibe,PE
54800,-8.118989624422467,-35.09669049004688,moreno,PE
55002,-8.285435501105383,-35.96676025517534,caruaru,PE
55004,-8.28597086223522,-35.970562886847915,caruaru,PE
55006,-8.290718493673541,-35.97862713584398,caruaru,PE
55010,-8.279474855258629,-35.979252392244305,caruaru,PE
55012,-8.27876752818838,-35.97123335082281,caruaru,PE
55014,-8.270184590923702,-35.97515126376603,caruaru,PE
55016,-8.26976115395573,-35.96463010192947,caruaru,PE
55019,-8.267401448094963,-35.95359048083231,caruaru,PE
55020,-8.280354655929067,-35.958810820152394,caruaru,PE
55022,-8.27831265193133,-35.9315190363022,caruaru,PE
55024,-8.287221681586344,-35.95648231709311,caruaru,PE
55026,-8.29281850698215,-35.96188908427986,caruaru,PE
55028,-8.295716270510479,-35.96625860455198,caruaru,PE
55030,-8.297734154635128,-35.97272990645051,caruaru,PE
55031,-8.30870975735343,-35.975190617663806,caruaru,PE
55032,-8.297863316423,-35.98133372059036,caruaru,PE
55034,-8.285116895609372,-35.988345256238894,caruaru,PE
55036,-8.28413267974936,-35.9946712166749,caruaru,PE
55038,-8.27392430025787,-35.99017163852884,caruaru,PE
55120,-8.13551499475284,-35.85793202356565,riacho das almas,PE
55125,-8.006318679378792,-36.05772419389263,toritama,PE
55150,-8.336059013952418,-36.42063794182023,belo jardim,PE
55152,-8.339450976320377,-36.43624789167003,belo jardim,PE
55153,-8.333887977325423,-36.42940357371739,belo jardim,PE
55155,-8.33103071953429,-36.42172781305519,belo jardim,PE
55157,-8.333986066971475,-36.41646326344115,belo jardim,PE
55158,-8.342164859774181,-36.412399573074104,belo jardim,PE
55170,-8.146739034067062,-36.37114910807061,brejo da madre de deus,PE
55178,-18.240045143725364,-43.04319484534915,sao domingos,PE
55180,-7.98739366231768,-36.49640236867287,jatauba,PE
55190,-7.952136109918321,-36.20452512535127,santa cruz do capibaribe,PE
55192,-7.952836640492993,-36.20346260041105,santa cruz do capibaribe,PE
55194,-7.951354027397286,-36.20882553252547,santa cruz do capibaribe,PE
55195,-7.9506376345700955,-36.21531280963581,santa cruz do capibaribe,PE
55200,-8.359033980676255,-36.69589076812716,pesqueira,PE
55240,-8.185706626283729,-36.70527139574445,pocao,PE
55250,-8.361662863769888,-36.563031926163504,sanharo,PE
55270,-8.576930113227005,-36.8744949980072,venturosa,PE
55280,-8.499931675974254,-36.94501866247709,pedra,PE
55291,-8.907578141458554,-36.480663669704185,garanhuns,PE
55292,-8.899950790422373,-36.494403429282684,garanhuns,PE
55293,-8.89262554234794,-36.4947780519296,garanhuns,PE
55294,-8.882462743620403,-36.50018484251074,garanhuns,PE
55295,-8.884682512799797,-36.48749522732336,garanhuns,PE
55296,-8.887675686716657,-36.480487829537914,garanhuns,PE
55297,-8.87668607880139,-36.47033678609876,garanhuns,PE
55298,-8.884317928920536,-36.46910149453917,garanhuns,PE
55299,-8.881067877503957,-36.46799398437927,garanhuns,PE
55305,-9.056486248522996,-36.624544838617396,terezinha,PE
55315,-9.130696573897133,-36.32750274708595,correntes,PE
55320,-9.124998980471085,-36.458262759022034,lagoa do ouro,PE
55325,-9.024839005157318,-36.57020044972058,brejão,PE
55330,-9.167478484234435,-36.68282296071784,bom conselho,PE
55340,-9.112434361502807,-37.120209413363845,aguas belas,PE
55345,-9.042992111187253,-36.846431007326146,iati,PE
55350,-8.974981782082049,-36.68905620426559,saloa,PE
55360,-8.774335799341031,-36.62430238566352,caetes,PE
55365,-8.738410264401692,-36.627421074486676,capoeiras,PE
55370,-8.522560420284877,-36.44540979633786,sao bento do una,PE
55375,-8.74196537419007,-36.335450768700305,calcado,PE
55385,-8.661073483890114,-36.32314167936694,lajedo,PE
55395,-8.711931102286952,-36.4164675244086,jupi,PE
55400,-8.668861376643267,-35.72424384198105,catende,PE
55409,-8.729323034261814,-35.79625525527233,jaqueira,PE
55410,-8.807325571399963,-35.92225646926272,sao benedito do sul,PE
55415,-8.827278882339433,-36.011242097240995,quipapa,PE
55420,-8.880616709236051,-36.196071565145566,canhotinho,PE
55435,-8.874522513479919,-36.36738106824217,sao joao,PE
55450,-8.654523976875733,-35.90463301887053,lagoa dos gatos,PE
55460,-8.610200185295167,-35.95195035138012,cupira,PE
55470,-8.664428675254314,-36.008196531151114,panelas,PE
55485,-9.232319934408205,-36.04181033292786,santo antônio das queimadas,PE
55490,-8.488412188320007,-36.060834472466134,altinho,PE
55495,-8.455301449189502,-35.94674500482197,agrestina,PE
55500,-8.364648135538468,-35.23355146152606,escada,PE
55515,-8.377854090987277,-35.45137714484845,amaraji,PE
55520,-8.514499709045662,-35.376988643619526,ribeirao,PE
55525,-8.473358034899954,-35.542972779241325,cortes,PE
55530,-8.582919603135608,-35.38483552463186,gameleira,PE
55535,-8.624124245075825,-35.52720215914176,joaquim nabuco,PE
55540,-8.680060262712573,-35.58881799945009,palmares,PE
55550,-8.708291508992993,-35.52166539420093,agua preta,PE
55555,-8.805593489752404,-35.62645315040117,xexeu,PE
55560,-8.814350616184976,-35.197319796322674,barreiros,PE
55565,-8.89682063150852,-35.147801366901824,sao jose da coroa grande,PE
55570,-8.661719251331947,-35.15292357537739,rio formoso,PE
55578,-8.754230287481603,-35.1023179158372,tamandare,PE
55580,-8.593859508404568,-35.11459586718103,sirinhaem,PE
55590,-8.44163506350367,-35.03169488161838,ipojuca,PE
55592,-8.44304746650847,-35.0165611477928,nossa senhora do o,PE
55602,-8.120051399690572,-35.29617005684189,vitoria de santo antao,PE
55604,-8.121888509085515,-35.30296618726716,vitoria de santo antao,PE
55606,-8.120636093389667,-35.31230694476741,vitoria de santo antao,PE
55608,-8.111758801114394,-35.3004225296943,vitoria de santo antao,PE
55610,-8.109288896096036,-35.28517003338634,vitoria de santo antao,PE
55612,-8.116035762345103,-35.28793012828774,vitoria de santo antao,PE
55614,-8.127023932867885,-35.29002611698207,vitoria de santo antao,PE
55620,-8.000490043780175,-35.29570932121716,gloria do goita,PE
55630,-8.141516939170655,-35.39661564924975,pombos,PE
55636,-8.240648229557245,-35.46108890737909,cha grande,PE
55641,-8.201062159624863,-35.57102674725887,gravata,PE
55642,-8.198083392728067,-35.55859029092016,gravata,PE
55643,-8.212036051660007,-35.5673818347086,gravata,PE
55644,-8.209282820037844,-35.573690230691746,gravata,PE
55650,-7.977632782424834,-35.58160753765678,passira,PE
55655,-8.01144782500647,-35.69929254805433,cumaru,PE
55660,-8.235934457337587,-35.75328386820907,bezerros,PE
55665,-8.362571493347279,-35.76380579744474,camocim de sao felix,PE
55670,-8.43198267387592,-35.80998338475795,sao joaquim do monte,PE
55680,-8.4708450515964,-35.73008160566158,bonito,PE
55690,-8.418651353161218,-35.66329331405852,barra de guabiraba,PE
55700,-7.877846252669871,-35.447806345053515,limoeiro,PE
55715,-7.949031470116632,-35.38561216948733,feira nova,PE
55720,-7.8589193963287345,-35.590665276679594,joao alfredo,PE
55730,-7.795815634579352,-35.59005369845237,bom jardim,PE
55740,-7.685171230710415,-35.5159531171882,machados,PE
55745,-7.74854669321371,-35.60475842968063,orobo,PE
55750,-7.8426700457450265,-35.76012761080405,surubim,PE
55770,-7.906110564577005,-35.989289007702105,vertentes,PE
55790,-7.9032557421545695,-36.04607730530367,taquaritinga do norte,PE
55800,-7.743763857844628,-35.22739286501824,nazare da mata,PE
55805,-7.802056206299442,-35.23636556057313,tracunhaem,PE
55811,-7.844272764671797,-35.24648589012492,carpina,PE
55813,-7.85009079689102,-35.260117178834314,carpina,PE
55814,-7.845872969859307,-35.26392871085616,carpina,PE
55818,-7.849576294687946,-35.25194123288169,carpina,PE
55819,-7.843237239719185,-35.234339094396496,carpina,PE
55820,-7.842818342704259,-35.310430384803766,lagoa do carro,PE
55825,-7.89536412788054,-35.17877308502156,paudalho,PE
55835,-7.997070277791264,-35.21069703695403,cha de alegria,PE
55845,-7.723425019123458,-35.32623649990496,buenos aires,PE
55850,-7.657495669752422,-35.32130610028149,vicencia,PE
55860,-7.590696806914417,-35.489112918477936,sao vicente ferrer,PE
55865,-7.554996036530969,-35.45027985552764,macaparana,PE
55870,-7.512327662348135,-35.31723347313159,timbauba,PE
55880,-7.448702925603524,-35.24337293593033,ferreiros,PE
55890,-7.602005667098536,-35.2299215621597,alianca,PE
55900,-7.561958569843898,-35.00214166470775,goiana,PE
55920,-7.408166018918457,-35.11208589369553,itambe,PE
55930,-7.40806708664395,-35.272760674077006,camutanga,PE
55940,-7.587211805053359,-35.10276057166002,condado,PE
55950,-7.665711359267674,-35.102376067033276,itaquitinga,PE
56000,-8.07133020315037,-39.122955763279535,salgueiro,PE
56140,-7.945212619427788,-39.296495101709134,serrita,PE
56150,-7.628479651505736,-39.550494349623776,moreilandia,PE
56163,-8.091547762011256,-39.58049345890821,parnamirim,PE
56170,-8.61701877428094,-39.60161591395216,oroco,PE
56180,-8.51186342659306,-39.30946513194139,cabrobo,PE
56190,-8.228491264067506,-39.37698645227246,terra nova,PE
56200,-7.887107896553227,-40.08339637415183,ouricuri,PE
56210,-8.201956344799406,-40.68292720672432,santa filomena,PE
56215,-8.23994643233274,-40.33320207232041,santa cruz,PE
56220,-7.779234649722231,-39.93885550787743,bodoco,PE
56250,-7.761421209144007,-40.26785164155212,trindade,PE
56260,-7.650702484894009,-40.14895818017869,ipubi,PE
56280,-7.578027602576678,-40.501244393647475,araripina,PE
56302,-9.399292977283121,-40.49592083976411,petrolina,PE
56304,-9.393218845374067,-40.50112610837022,petrolina,PE
56306,-9.38770788414834,-40.51207523072636,petrolina,PE
56308,-9.395534453171352,-40.5138404343942,petrolina,PE
56310,-9.381109619875676,-40.53681893155949,petrolina,PE
56312,-9.388668379162013,-40.548129265329926,petrolina,PE
56313,-9.368870705939292,-40.53800840832713,petrolina,PE
56314,-9.368426167616695,-40.53692515736293,petrolina,PE
56317,-9.362301362458028,-40.54883039123136,petrolina,PE
56318,-9.3775661641846,-40.51826861725726,petrolina,PE
56320,-9.368756785975862,-40.490662271344995,petrolina,PE
56321,-9.368809637085395,-40.50750803830526,petrolina,PE
56326,-9.359467038345263,-40.484554975695005,petrolina,PE
56328,-9.388771318555667,-40.48702163138652,petrolina,PE
56330,-9.383650702442994,-40.4954951618118,petrolina,PE
56332,-9.388217757277348,-40.46398084221758,petrolina,PE
56355,-8.446021940865961,-40.768126154632775,dormentes,PE
56360,-8.516595316769926,-41.0081585411839,afranio,PE
56380,-8.802636508754139,-39.824833470482304,santa maria da boa vista,PE
56395,-8.996164701801106,-40.27294940736031,lagoa grande,PE
56400,-8.598857325661339,-38.57573572269045,floresta,PE
56440,-8.751272596742497,-38.96238869546543,belém do são francisco,PE
56460,-8.978426347891311,-38.22104007560834,petrolandia,PE
56470,-9.178397613240984,-38.256047832220354,jatoba,PE
56480,-9.104297881874391,-38.13274784446114,tacaratu,PE
56503,-8.413070131963108,-37.062685205403696,arcoverde,PE
56506,-8.419539920057764,-37.05724673030631,arcoverde,PE
56512,-8.414520941900848,-37.06735516337407,arcoverde,PE
56520,-8.623158825176798,-37.156542944247214,buique,PE
56560,-8.901290668514072,-37.82462988957501,inaja,PE
56580,-8.539121806923214,-37.698782600842364,ibimirim,PE
56600,-8.072539889588736,-37.26863829476867,sertania,PE
56640,-8.088194213742185,-37.64366049959903,custodia,PE
56700,-7.472474779250598,-37.27471005070684,sao jose do egito,PE
56720,-7.378953208905777,-37.19073248269511,itapetim,PE
56750,-7.377086172141405,-37.479387711144895,santa terezinha,PE
56760,-7.605870480961333,-37.31456753140311,tuparetama,PE
56780,-7.590018376460431,-37.53973813887405,tabira,PE
56800,-7.750574858548013,-37.63815129300064,afogados da ingazeira,PE
56820,-7.804482973950634,-37.79364315624726,caraiba,PE
56828,-7.718618852996731,-37.85076420022508,quixada,PE
56850,-7.864976732697815,-37.97477595172705,flores,PE
56870,-7.8376398348864935,-38.10180877578802,triunfo,PE
56903,-7.987812481298961,-38.294814929806,serra talhada,PE
56912,-7.990555642699926,-38.28916147859974,serra talhada,PE
56950,-7.864834011440755,-38.7591441278501,sao jose do belmonte,PE
56980,-8.121591778021282,-38.729164353526386,mirandiba,PE
57010,-9.670560495664102,-35.75354559785525,maceio,AL
57014,-9.661436083021686,-35.756851593041475,maceio,AL
57015,-9.654212968386101,-35.7573687711597,maceio,AL
57017,-9.645455340619492,-35.74560963750171,maceio,AL
57020,-9.66552768637978,-35.73908132454279,maceio,AL
57022,-9.669794498773145,-35.72469847877568,maceio,AL
57025,-9.661055455794493,-35.72032371270954,maceio,AL
57030,-9.665157765427391,-35.71447412104371,maceio,AL
57035,-9.65838039967837,-35.70400511456294,maceio,AL
57036,-9.648388980390274,-35.70627851061868,maceio,AL
57037,-9.64418487450996,-35.7073677648634,maceio,AL
57038,-9.633817734470846,-35.70004473564909,maceio,AL
57039,-9.578299107219449,-35.66043233244019,maceio,AL
57040,-9.645560838216426,-35.72045539828493,maceio,AL
57041,-9.638858858809668,-35.71973829605724,maceio,AL
57042,-9.630427412495965,-35.71918855412968,maceio,AL
57043,-9.636044482386732,-35.72641679394885,maceio,AL
57044,-9.620962826709379,-35.70874188216312,maceio,AL
57045,-9.61375046693045,-35.72172346427782,maceio,AL
57046,-9.60526625706094,-35.72261406404892,maceio,AL
57048,-9.583808778631841,-35.737914731526736,maceió,AL
57051,-9.65617923241206,-35.73384170230243,maceio,AL
57052,-9.62451629986518,-35.73388680828905,maceio,AL
57055,-9.64136870972865,-35.73892598450186,maceio,AL
57057,-9.627951591510898,-35.741229180633994,maceio,AL
57060,-9.589502363046131,-35.76833577855381,maceio,AL
57061,-9.585344203672078,-35.76712645846533,maceio,AL
57062,-9.605949624569694,-35.75874281907376,maceio,AL
57063,-9.591445639081215,-35.77606784220269,maceio,AL
57071,-9.572633856891116,-35.78506931735986,maceio,AL
57072,-9.552067961692261,-35.77392072044119,maceio,AL
57073,-9.550260039825805,-35.75866016840653,maceio,AL
57074,-9.55295526322778,-35.74681944057776,maceio,AL
57075,-9.553753607201305,-35.7885541115894,maceio,AL
57080,-9.598359497517114,-35.74587256719877,maceio,AL
57081,-9.570271952342319,-35.757325409073395,maceio,AL
57082,-9.581734333884587,-35.75818600333965,maceio,AL
57083,-9.561547689100392,-35.74304992566454,maceio,AL
57084,-9.548210144673105,-35.72454096415216,maceio,AL
57085,-9.558495073590018,-35.73991239305806,maceio,AL
57086,-9.631615647936886,-35.73311866180966,maceio,AL
57100,-9.49920413278436,-35.831735409797545,rio largo,AL
57120,-9.570258328261088,-35.825415904735515,satuba,AL
57130,-9.600409180884517,-35.82474105504817,santa luzia do norte,AL
57150,-9.601233187923754,-35.95644179848136,pilar,AL
57160,-9.723903010675201,-35.859281130998724,marechal deodoro,AL
57180,-9.839967169146613,-35.897422442486835,barra de sao miguel,AL
57200,-10.286184880652419,-36.56746396274924,penedo,AL
57210,-10.406632528982144,-36.43158887176281,piacabucu,AL
57220,-10.294557012705399,-36.30850465794615,feliz deserto,AL
57230,-10.12590129710334,-36.17501155642926,coruripe,AL
57240,-9.7805783959956,-36.09718568739842,sao miguel dos campos,AL
57242,-9.783542636953372,-36.09161003803983,sao miguel dos campos,AL
57244,-10.01141577989561,-36.023195653320776,jequia da praia,AL
57250,-9.783710810542908,-36.35156111226094,campo alegre,AL
57255,-19.90536973144338,-43.94830637625486,jequia da praia,AL
57265,-9.910526316934327,-36.35609512870291,teotonio vilela,AL
57270,-9.888675029135362,-36.46836013110915,junqueiro,AL
57275,-9.939137181037815,-36.55085155645581,sao sebastiao,AL
57280,-10.127617538982763,-36.65621126855601,igreja nova,AL
57300,-9.752093280652145,-36.66101285590622,arapiraca,AL
57301,-9.76597307030197,-36.64976930691693,arapiraca,AL
57303,-9.780225794624295,-36.63772416915111,arapiraca,AL
57304,-9.76233483882944,-36.66135871066656,arapiraca,AL
57305,-9.75039856636949,-36.66921713870414,arapiraca,AL
57306,-9.741517990948509,-36.66925358890291,arapiraca,AL
57307,-9.731229546627702,-36.67403920285618,arapiraca,AL
57310,-9.738345641248111,-36.66399841454464,arapiraca,AL
57311,-9.741514746715493,-36.65646368936195,arapiraca,AL
57312,-9.7451418228637,-36.65289918739763,arapiraca,AL
57313,-9.754782335686487,-36.64936920940232,arapiraca,AL
57314,-9.748790487301372,-36.64329075842041,arapiraca,AL
57319,10.903854773744834,-18.98295118477645,vila sao francisco,AL
57325,-9.634694755514797,-36.580356469350576,coite do noia,AL
57330,-9.828240238626522,-36.74064941237264,lagoa da canoa,AL
57360,-9.883737491611617,-36.82377804259105,girau do ponciano,AL
57370,-9.96793244548259,-37.00287410022484,traipu,AL
57380,-10.126440337605306,-36.898839497412084,sao bras,AL
57420,-9.673761625699374,-37.12760591726158,batalha,AL
57440,-9.603077766424372,-37.24771684332587,monteiropolis,AL
57442,-9.535840453339587,-37.293863703534626,olho d'agua das flores,AL
57445,-9.559588925106585,-37.38151216914442,sao jose da tapera,AL
57480,-9.383370792679791,-38.0007455696195,delmiro gouveia,AL
57490,-9.262317466390645,-37.93495308232345,agua branca,AL
57500,-9.370264891199996,-37.24571766950302,santana do ipanema,AL
57520,-9.231608220257126,-37.35028442439818,maravilha,AL
57530,-9.115906531545123,-37.60678416721471,canapi,AL
57540,-9.118048095923964,-37.7291206262919,mata grande,AL
57545,-9.221735414409693,-37.74793862277192,inhapi,AL
57560,-9.387359011682346,-37.088819726942624,dois riachos,AL
57570,-9.401100066173436,-36.9884538015346,cacimbinhas,AL
57601,-9.41172690727078,-36.63534619641117,palmeira dos indios,AL
57602,-9.411372267225724,-36.62332973045132,palmeira dos indios,AL
57603,-9.418326916711829,-36.62944083529607,palmeira dos indios,AL
57605,-9.41588615646702,-36.62221434079581,palmeira dos indios,AL
